record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons,design_score,interaction_score,configuration_score,system_score,composite_score,grade,design_reasons,interaction_reasons,configuration_reasons,system_reasons,guardrail_advisory_shown,guardrail_advisory_acknowledged,spacecom2_connected,firmware_signed,recall_batch_affected,bolus_max_ml
braun_0058_neglected,alaris-19de0a940a1-0039,2026-04-30T23:11:21.604Z,braun_infusomat,686N,2540,4,0,4,0,0,0,0,0.0,1.0,6.0,5.0,1.0,0.2,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,323,1,0,0,0,70,5,129,38,1,0,259,0.635,2,0,high,0.552,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R05: Device in FDA 2023 Class I recall scope — faulty occlusion alarm (confirmed death)']",0.91,0.4,0.0,1.0,0.552,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]"", 'BB-R05: Device in FDA 2023 Class I recall scope — faulty occlusion alarm (confirmed death)']",['R10: 10% dose error (≥10% relative error)'],[],"['R05: Firmware version has known CVE vulnerability', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",0.0,0.0,0.0,0.0,1.0,2.0
braun_0059_ideal,alaris-19de0a940a3-003a,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,8,0,8,0,0,0,0,0.0,1.0,18.0,18.0,0.0,0.0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,0,0,0,1,1,69,1,0,0,0,70,5,18,94,1,1,5,0.011,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0060_neglected,alaris-19de0a940a4-003b,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,15,6,7,2,0,1,0,0.4,1.364,52.778,47.778,5.0,0.1047,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,0,0,0,1,0,0,1,0,0,0,70,5,203,23,1,0,104,0.774,4,0,high,0.615,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R05: Device in FDA 2023 Class I recall scope — faulty occlusion alarm (confirmed death)']",0.91,0.4,0.25,1.0,0.615,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]"", 'BB-R05: Device in FDA 2023 Class I recall scope — faulty occlusion alarm (confirmed death)']",['R10: 10% dose error (≥10% relative error)'],['R13: VTBI not set — no infusion completion detection'],"['R05: Firmware version has known CVE vulnerability', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",1.0,1.0,0.0,0.0,1.0,2.0
braun_0061_ideal,alaris-19de0a940a5-003c,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,7,0,7,0,0,0,0,0.0,1.0,9.0,9.0,0.0,0.0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,426,1,0,0,0,70,5,1,99,1,1,9,0.002,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0062_ideal,alaris-19de0a940a6-003d,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,9,0,9,0,0,0,0,0.0,1.0,19.0,19.0,0.0,0.0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,0,0,0,1,1,133,1,0,0,0,70,5,18,80,1,1,12,0.028,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0063_neglected,alaris-19de0a940a7-003e,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,4,1,3,0,0,0,0,0.25,1.0,23.625,23.625,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,1,449,1,0,0,0,70,5,342,35,1,0,226,0.718,4,0,high,0.432,"['R05: Firmware version has known CVE vulnerability', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R05: Device in FDA 2023 Class I recall scope — faulty occlusion alarm (confirmed death)']",0.91,0.0,0.0,1.0,0.432,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]"", 'BB-R05: Device in FDA 2023 Class I recall scope — faulty occlusion alarm (confirmed death)']",[],[],"['R05: Firmware version has known CVE vulnerability', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",1.0,1.0,0.0,0.0,1.0,2.0
braun_0064_emergency,alaris-19de0a940a8-003f,2026-04-30T23:11:21.605Z,braun_infusomat,686N,1270,6,1,5,0,0,0,0,0.167,1.0,115.0,95.0,20.0,0.2105,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,251,68,1,0,11,0.267,3,0,high,0.597,"['R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.4,0.325,1.0,0.597,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],"['R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']","['R05: Firmware version has known CVE vulnerability', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0065_ideal,alaris-19de0a940a9-0040,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,7,0,7,0,0,0,0,0.0,1.0,17.0,17.0,0.0,0.0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,0,0,0,1,1,148,1,0,0,0,70,5,23,83,1,1,6,0.043,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0066_cyber_risk,alaris-19de0a940aa-0041,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,7,0,7,0,0,0,0,0.0,1.0,17.0,18.0,1.0,0.0556,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,0,0,0,1,1,416,1,0,0,0,70,5,159,86,1,1,27,0.045,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0067_ideal,alaris-19de0a940ab-0042,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,1,0,0,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,400,1,0,0,0,70,5,27,98,1,1,2,0.011,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0068_emergency,alaris-19de0a940ac-0043,2026-04-30T23:11:21.605Z,braun_infusomat,686N,7590,36,27,9,0,0,0,0,0.75,1.0,379.0,303.0,76.0,0.2508,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,67,1,0,0,0,70,5,65,73,1,0,32,0.425,3,0,high,0.843,"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R05: Firmware version has known CVE vulnerability', 'R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.84,0.78,1.0,0.843,F,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)']","['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection']","['R05: Firmware version has known CVE vulnerability', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0069_ideal,alaris-19de0a940ad-0044,2026-04-30T23:11:21.605Z,braun_infusomat,686N,0,5,1,4,0,0,0,0,0.2,1.0,24.938,24.938,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,1,67,1,0,0,0,70,5,26,91,1,1,12,0.039,0,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",1.0,1.0,1.0,0.0,0.0,2.0
braun_0070_emergency,alaris-19de0a940ae-0045,2026-04-30T23:11:21.605Z,braun_infusomat,686N,6949,33,26,7,0,0,0,0,0.788,1.0,367.0,368.0,1.0,0.0027,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,234,68,1,1,26,0.438,0,0,high,0.597,"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R05: Firmware version has known CVE vulnerability', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",0.73,0.0,0.805,1.0,0.597,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']","['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)']",0.0,0.0,0.0,0.0,0.0,2.0
braun_0071_emergency,alaris-19de0a940af-0046,2026-04-30T23:11:21.605Z,braun_infusomat,686N,7797,37,30,7,0,0,0,0,0.811,1.0,407.0,356.0,51.0,0.1433,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,132,73,1,1,2,0.257,1,0,high,0.717,"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R05: Firmware version has known CVE vulnerability', 'R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.4,0.805,1.0,0.717,E,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']","['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0072_cyber_risk,alaris-19de0a940b1-0047,2026-04-30T23:11:21.606Z,braun_infusomat,686N,2223,6,0,6,0,0,0,0,0.0,1.0,14.437,14.437,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,1,382,1,0,0,0,70,5,35,66,1,1,14,0.225,2,0,high,0.396,"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.0,1.0,0.396,C,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],[],"['R05: Firmware version has known CVE vulnerability', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
braun_0073_emergency,alaris-19de0a940b2-0048,2026-04-30T23:11:21.606Z,braun_infusomat,686N,4431,21,15,6,0,0,0,0,0.714,1.0,256.0,253.0,3.0,0.0119,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,143,68,1,0,55,0.298,3,0,high,0.597,"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R05: Firmware version has known CVE vulnerability', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.73,0.0,0.805,1.0,0.597,D,"['5 published CVE(s) × 0.04/CVE (capped at 0.4): +0.20 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.0 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '2 FDA Class I recall(s) × 0.06/recall: +0.12 [FDA MedWatch]', '1 FDA Class II recall(s) × 0.02/recall: +0.02 [FDA MedWatch]', ""Display quality 'graphic_lcd': +0.01 [FDA Human Factors Guidance]""]",[],"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']","['R05: Firmware version has known CVE vulnerability', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)', 'BB-R01: Firmware not cryptographically signed (CVE-2021-33885, CVSS 9.0)', 'BB-R02: Networked device with unsigned firmware — exploitable via CVE-2021-33882']",0.0,0.0,1.0,0.0,0.0,2.0
